image,tag,is_global,segment_index,eps,k,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,30,0.9039143323898315,"[0, 0, 223, 223]",9,150519,150528,0.005978954081632653,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,24,0.9039143323898315,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,50,0.9039143323898315,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,196,0.9039143323898315,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,784,0.9039143323898315,"[0, 0, 223, 223]",231,150297,150528,0.15345982142857142,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,12544,0.9039143323898315,"[0, 0, 223, 223]",3678,146850,150528,2.4433992346938775,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,25088,0.9039143323898315,"[0, 0, 223, 223]",7356,143172,150528,4.886798469387755,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,50176,0.9039143323898315,"[0, 0, 223, 223]",14712,135816,150528,9.77359693877551,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,2,0.9039143323898315,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,10,0.9039143323898315,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,20,0.9039143323898315,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,30,0.9039143323898315,"[0, 0, 223, 223]",9,150519,150528,0.005978954081632653,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,24,0.9039143323898315,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,50,0.9039143323898315,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,196,0.9039143323898315,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,784,0.9039143323898315,"[0, 0, 223, 223]",231,150297,150528,0.15345982142857142,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,12544,0.9039143323898315,"[0, 0, 223, 223]",3678,146850,150528,2.4433992346938775,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,25088,0.9039143323898315,"[0, 0, 223, 223]",7356,143172,150528,4.886798469387755,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,50176,0.9039143323898315,"[0, 0, 223, 223]",14712,135816,150528,9.77359693877551,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,2,0.9039143323898315,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,10,0.9039143323898315,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,20,0.9039143323898315,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,30,0.9039143323898315,"[0, 0, 223, 223]",9,150519,150528,0.005978954081632653,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,24,0.9039143323898315,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,50,0.9039143323898315,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,196,0.9039143323898315,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,784,0.9039143323898315,"[0, 0, 223, 223]",231,150297,150528,0.15345982142857142,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,12544,0.9039143323898315,"[0, 0, 223, 223]",3678,146850,150528,2.4433992346938775,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,25088,0.9039143323898315,"[0, 0, 223, 223]",7356,143172,150528,4.886798469387755,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,50176,0.9039143323898315,"[0, 0, 223, 223]",14712,135816,150528,9.77359693877551,fix_mask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,2,0.9039143323898315,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,10,0.9039143323898315,"[0, 0, 223, 223]",27,150501,150528,0.01793686224489796,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,20,0.9039143323898315,"[0, 0, 223, 223]",54,150474,150528,0.03587372448979592,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,30,0.9039143323898315,"[0, 0, 223, 223]",81,150447,150528,0.053810586734693876,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,24,0.9039143323898315,"[0, 0, 223, 223]",66,150462,150528,0.043845663265306124,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,50,0.9039143323898315,"[0, 0, 223, 223]",135,150393,150528,0.08968431122448979,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,196,0.9039143323898315,"[0, 0, 223, 223]",531,149997,150528,0.35275829081632654,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,784,0.9039143323898315,"[0, 0, 223, 223]",2121,148407,150528,1.4090401785714286,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,12544,0.9039143323898315,"[0, 0, 223, 223]",33954,116574,150528,22.556600765306122,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,25088,0.9039143323898315,"[0, 0, 223, 223]",67908,82620,150528,45.113201530612244,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,50176,0.9039143323898315,"[0, 0, 223, 223]",135816,14712,150528,90.22640306122449,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,2,0.9039143323898315,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,10,0.9039143323898315,"[0, 0, 223, 223]",27,150501,150528,0.01793686224489796,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,20,0.9039143323898315,"[0, 0, 223, 223]",54,150474,150528,0.03587372448979592,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,30,0.9039143323898315,"[0, 0, 223, 223]",81,150447,150528,0.053810586734693876,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,24,0.9039143323898315,"[0, 0, 223, 223]",66,150462,150528,0.043845663265306124,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,50,0.9039143323898315,"[0, 0, 223, 223]",135,150393,150528,0.08968431122448979,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,196,0.9039143323898315,"[0, 0, 223, 223]",531,149997,150528,0.35275829081632654,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,784,0.9039143323898315,"[0, 0, 223, 223]",2121,148407,150528,1.4090401785714286,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,12544,0.9039143323898315,"[0, 0, 223, 223]",33954,116574,150528,22.556600765306122,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,25088,0.9039143323898315,"[0, 0, 223, 223]",67908,82620,150528,45.113201530612244,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,50176,0.9039143323898315,"[0, 0, 223, 223]",135816,14712,150528,90.22640306122449,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,2,0.9039143323898315,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,10,0.9039143323898315,"[0, 0, 223, 223]",27,150501,150528,0.01793686224489796,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,20,0.9039143323898315,"[0, 0, 223, 223]",54,150474,150528,0.03587372448979592,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,30,0.9039143323898315,"[0, 0, 223, 223]",81,150447,150528,0.053810586734693876,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,24,0.9039143323898315,"[0, 0, 223, 223]",66,150462,150528,0.043845663265306124,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,50,0.9039143323898315,"[0, 0, 223, 223]",135,150393,150528,0.08968431122448979,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,196,0.9039143323898315,"[0, 0, 223, 223]",531,149997,150528,0.35275829081632654,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,784,0.9039143323898315,"[0, 0, 223, 223]",2121,148407,150528,1.4090401785714286,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,12544,0.9039143323898315,"[0, 0, 223, 223]",33954,116574,150528,22.556600765306122,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,25088,0.9039143323898315,"[0, 0, 223, 223]",67908,82620,150528,45.113201530612244,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,50176,0.9039143323898315,"[0, 0, 223, 223]",135816,14712,150528,90.22640306122449,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,2,0.9039143323898315,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,10,0.9039143323898315,"[0, 0, 223, 223]",27,150501,150528,0.01793686224489796,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,20,0.9039143323898315,"[0, 0, 223, 223]",54,150474,150528,0.03587372448979592,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,30,0.9039143323898315,"[0, 0, 223, 223]",81,150447,150528,0.053810586734693876,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,24,0.9039143323898315,"[0, 0, 223, 223]",66,150462,150528,0.043845663265306124,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,50,0.9039143323898315,"[0, 0, 223, 223]",135,150393,150528,0.08968431122448979,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,196,0.9039143323898315,"[0, 0, 223, 223]",531,149997,150528,0.35275829081632654,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,784,0.9039143323898315,"[0, 0, 223, 223]",2121,148407,150528,1.4090401785714286,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,12544,0.9039143323898315,"[0, 0, 223, 223]",33954,116574,150528,22.556600765306122,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,25088,0.9039143323898315,"[0, 0, 223, 223]",67908,82620,150528,45.113201530612244,fix_nonmask
n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0004,50176,0.9039143323898315,"[0, 0, 223, 223]",135816,14712,150528,90.22640306122449,fix_nonmask
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,2,,,6,150522,150528,0.003985969387755102,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,10,,,30,150498,150528,0.01992984693877551,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,20,,,60,150468,150528,0.03985969387755102,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,30,,,90,150438,150528,0.05978954081632653,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,24,,,72,150456,150528,0.04783163265306122,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,50,,,150,150378,150528,0.09964923469387756,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,196,,,588,149940,150528,0.390625,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,784,,,2352,148176,150528,1.5625,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,12544,,,37632,112896,150528,25.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,25088,,,75264,75264,150528,50.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,50176,,,150528,0,150528,100.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,2,,,6,150522,150528,0.003985969387755102,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,10,,,30,150498,150528,0.01992984693877551,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,20,,,60,150468,150528,0.03985969387755102,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,30,,,90,150438,150528,0.05978954081632653,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,24,,,72,150456,150528,0.04783163265306122,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,50,,,150,150378,150528,0.09964923469387756,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,196,,,588,149940,150528,0.390625,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,784,,,2352,148176,150528,1.5625,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,12544,,,37632,112896,150528,25.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,25088,,,75264,75264,150528,50.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0002,50176,,,150528,0,150528,100.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,2,,,6,150522,150528,0.003985969387755102,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,10,,,30,150498,150528,0.01992984693877551,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,20,,,60,150468,150528,0.03985969387755102,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,30,,,90,150438,150528,0.05978954081632653,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,24,,,72,150456,150528,0.04783163265306122,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,50,,,150,150378,150528,0.09964923469387756,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,196,,,588,149940,150528,0.390625,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,784,,,2352,148176,150528,1.5625,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,12544,,,37632,112896,150528,25.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,25088,,,75264,75264,150528,50.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,50176,,,150528,0,150528,100.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,2,,,6,150522,150528,0.003985969387755102,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,10,,,30,150498,150528,0.01992984693877551,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,20,,,60,150468,150528,0.03985969387755102,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,30,,,90,150438,150528,0.05978954081632653,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,24,,,72,150456,150528,0.04783163265306122,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,50,,,150,150378,150528,0.09964923469387756,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,196,,,588,149940,150528,0.390625,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,784,,,2352,148176,150528,1.5625,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,12544,,,37632,112896,150528,25.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,25088,,,75264,75264,150528,50.0,global
n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0004,50176,,,150528,0,150528,100.0,global
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,2,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,10,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,20,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,30,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,24,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,50,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,196,0.9602168202400208,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,784,0.9602168202400208,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,12544,0.9602168202400208,"[0, 0, 223, 223]",924,149604,150528,0.6138392857142857,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,25088,0.9602168202400208,"[0, 0, 223, 223]",1848,148680,150528,1.2276785714285714,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,50176,0.9602168202400208,"[0, 0, 223, 223]",3693,146835,150528,2.4533641581632653,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,2,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,10,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,20,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,30,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,24,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,50,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,196,0.9602168202400208,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,784,0.9602168202400208,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,12544,0.9602168202400208,"[0, 0, 223, 223]",924,149604,150528,0.6138392857142857,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,25088,0.9602168202400208,"[0, 0, 223, 223]",1848,148680,150528,1.2276785714285714,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0002,50176,0.9602168202400208,"[0, 0, 223, 223]",3693,146835,150528,2.4533641581632653,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,2,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,10,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,20,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,30,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,24,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,50,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,196,0.9602168202400208,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,784,0.9602168202400208,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,12544,0.9602168202400208,"[0, 0, 223, 223]",924,149604,150528,0.6138392857142857,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,25088,0.9602168202400208,"[0, 0, 223, 223]",1848,148680,150528,1.2276785714285714,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,50176,0.9602168202400208,"[0, 0, 223, 223]",3693,146835,150528,2.4533641581632653,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,2,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,10,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,20,0.9602168202400208,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,30,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,24,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,50,0.9602168202400208,"[0, 0, 223, 223]",3,150525,150528,0.001992984693877551,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,196,0.9602168202400208,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,784,0.9602168202400208,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,12544,0.9602168202400208,"[0, 0, 223, 223]",924,149604,150528,0.6138392857142857,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,25088,0.9602168202400208,"[0, 0, 223, 223]",1848,148680,150528,1.2276785714285714,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0004,50176,0.9602168202400208,"[0, 0, 223, 223]",3693,146835,150528,2.4533641581632653,fix_mask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0001,2,0.9602168202400208,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_nonmask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0001,10,0.9602168202400208,"[0, 0, 223, 223]",30,150498,150528,0.01992984693877551,fix_nonmask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0001,20,0.9602168202400208,"[0, 0, 223, 223]",60,150468,150528,0.03985969387755102,fix_nonmask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0001,30,0.9602168202400208,"[0, 0, 223, 223]",87,150441,150528,0.05779655612244898,fix_nonmask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0001,24,0.9602168202400208,"[0, 0, 223, 223]",69,150459,150528,0.04583864795918367,fix_nonmask
n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0001,50,0.9602168202400208,"[0, 0, 223, 223]",147,150381,150528,0.09765625,fix_nonmask
