instance_id,image,tag,is_global,segment_index,eps,k,score,bbox,num_changed,num_fixed,total,percent_changed,pattern,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
172,n01484850_great_white_shark,n01484850_great_white_shark_global,True,-1,0.0004,196,,,588,149940,150528,0.390625,global,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_global_k196_eps_0.0004.vnnlib,1200.0,timeout False,-0.1061292290687561,3.0,1683.1640465259552,2918.2104115486145,0.0
173,n01484850_great_white_shark,n01484850_great_white_shark_global,True,-1,0.0004,784,,,2352,148176,150528,1.5625,global,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_global_k784_eps_0.0004.vnnlib,1200.0,timeout False,-0.1074093580245971,3.0,1610.2110855579376,2903.105628013611,0.0
174,n01484850_great_white_shark,n01484850_great_white_shark_global,True,-1,0.0004,12544,,,37632,112896,150528,25.0,global,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_global_k12544_eps_0.0004.vnnlib,1200.0,sat True,,,,1521.3007771968842,0.0
175,n01484850_great_white_shark,n01484850_great_white_shark_global,True,-1,0.0004,25088,,,75264,75264,150528,50.0,global,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_global_k25088_eps_0.0004.vnnlib,1200.0,sat True,,,,1516.8409531116486,0.0
176,n01484850_great_white_shark,n01484850_great_white_shark_global,True,-1,0.0004,50176,,,150528,0,150528,100.0,global,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,1237.6787660121918,0.0
177,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,2,0.9039143323898317,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k2_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056652665138244,3.0,3.887465476989746,1521.244497537613,0.0
178,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,10,0.9039143323898317,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k10_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056652665138244,3.0,462.20214915275574,1977.240620613098,0.0
179,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,20,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k20_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056654453277587,3.0,703.4978556632996,1935.773537158966,0.0
180,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,30,0.9039143323898317,"[0, 0, 223, 223]",9,150519,150528,0.0059789540816326,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056665778160095,3.0,1007.8182461261748,2243.7789645195007,0.0
181,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,24,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k24_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056658923625946,3.0,483.0732345581054,1717.5484697818756,0.0
182,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,50,0.9039143323898317,"[0, 0, 223, 223]",15,150513,150528,0.0099649234693877,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056668162345886,3.0,1093.6978676319122,2330.405659675598,0.0
183,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,196,0.9039143323898317,"[0, 0, 223, 223]",57,150471,150528,0.0378667091836734,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k196_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056750118732452,3.0,1776.635179519653,3015.1030926704407,0.0
184,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,784,0.9039143323898317,"[0, 0, 223, 223]",231,150297,150528,0.1534598214285714,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k784_eps_0.0001.vnnlib,1200.0,timeout False,-0.1057150661945343,3.0,1469.0046434402466,2976.998368501663,0.0
185,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,12544,0.9039143323898317,"[0, 0, 223, 223]",3678,146850,150528,2.4433992346938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200.0,timeout False,-0.106374591588974,3.0,1604.937452793121,2822.2535362243652,0.0
186,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,25088,0.9039143323898317,"[0, 0, 223, 223]",7356,143172,150528,4.886798469387755,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200.0,timeout False,-0.1071036458015441,3.0,1643.4337491989136,3151.3330488204956,0.0
187,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,50176,0.9039143323898317,"[0, 0, 223, 223]",14712,135816,150528,9.77359693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,1509.5218014717102,0.0
188,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,2,0.9039143323898317,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k2_eps_0.0002.vnnlib,1200.0,timeout False,-0.1056650280952453,3.0,4.203932046890259,1513.134248495102,0.0
189,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,10,0.9039143323898317,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k10_eps_0.0002.vnnlib,1200.0,timeout False,-0.1056664884090423,3.0,466.8177328109741,1685.068405866623,0.0
190,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,20,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k20_eps_0.0002.vnnlib,1200.0,timeout False,-0.1056657433509826,3.0,711.7798812389374,2220.6892533302307,0.0
191,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,30,0.9039143323898317,"[0, 0, 223, 223]",9,150519,150528,0.0059789540816326,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k30_eps_0.0002.vnnlib,1200.0,timeout False,-0.1056686639785766,3.0,1000.4436333179474,2226.6259365081787,0.0
192,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,24,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k24_eps_0.0002.vnnlib,1200.0,timeout False,-0.1056666672229766,3.0,477.6644411087036,1990.2601673603056,0.0
193,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,50,0.9039143323898317,"[0, 0, 223, 223]",15,150513,150528,0.0099649234693877,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50_eps_0.0002.vnnlib,1200.0,timeout False,-0.1056669950485229,3.0,1092.763184785843,2602.4178264141083,0.0
194,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,196,0.9039143323898317,"[0, 0, 223, 223]",57,150471,150528,0.0378667091836734,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k196_eps_0.0002.vnnlib,1200.0,error,,,,,
195,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,784,0.9039143323898317,"[0, 0, 223, 223]",231,150297,150528,0.1534598214285714,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k784_eps_0.0002.vnnlib,1200.0,timeout False,-0.1057687103748321,3.0,1529.0095562934875,2752.297128677368,0.0
196,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,12544,0.9039143323898317,"[0, 0, 223, 223]",3678,146850,150528,2.4433992346938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k12544_eps_0.0002.vnnlib,1200.0,timeout False,-0.1071322858333587,3.0,1631.4518151283264,3063.101788043976,0.0
197,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,25088,0.9039143323898317,"[0, 0, 223, 223]",7356,143172,150528,4.886798469387755,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k25088_eps_0.0002.vnnlib,1200.0,timeout False,-0.1087883412837982,3.0,1698.754726409912,3043.775280714035,0.0
198,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0002,50176,0.9039143323898317,"[0, 0, 223, 223]",14712,135816,150528,9.77359693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,1219.945660829544,0.0
199,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,2,0.9039143323898317,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k2_eps_0.0003.vnnlib,1200.0,timeout False,-0.1056651473045349,3.0,4.097358703613281,1514.9316082000732,0.0
200,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,10,0.9039143323898317,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k10_eps_0.0003.vnnlib,1200.0,timeout False,-0.1056664586067199,3.0,470.5616545677185,1985.0588870048523,0.0
201,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,20,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k20_eps_0.0003.vnnlib,1200.0,timeout False,-0.1056662499904632,3.0,728.9919714927673,1957.1449596881864,0.0
202,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,30,0.9039143323898317,"[0, 0, 223, 223]",9,150519,150528,0.0059789540816326,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k30_eps_0.0003.vnnlib,1200.0,timeout False,-0.1056721210479736,3.0,1013.786958694458,2519.8412556648254,0.0
203,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,24,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k24_eps_0.0003.vnnlib,1200.0,timeout False,-0.1056676805019378,3.0,477.42663192749023,1695.869532585144,0.0
204,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,50,0.9039143323898317,"[0, 0, 223, 223]",15,150513,150528,0.0099649234693877,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50_eps_0.0003.vnnlib,1200.0,timeout False,-0.1056685447692871,3.0,1120.96826171875,2622.901198863983,0.0
205,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,196,0.9039143323898317,"[0, 0, 223, 223]",57,150471,150528,0.0378667091836734,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k196_eps_0.0003.vnnlib,1200.0,error,,,,,
206,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,784,0.9039143323898317,"[0, 0, 223, 223]",231,150297,150528,0.1534598214285714,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k784_eps_0.0003.vnnlib,1200.0,timeout False,-0.1058161854743957,3.0,1535.2363605499268,2771.994630098343,0.0
207,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,12544,0.9039143323898317,"[0, 0, 223, 223]",3678,146850,150528,2.4433992346938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k12544_eps_0.0003.vnnlib,1200.0,error,,,,,
208,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,25088,0.9039143323898317,"[0, 0, 223, 223]",7356,143172,150528,4.886798469387755,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k25088_eps_0.0003.vnnlib,1200.0,timeout False,-0.1107484996318817,3.0,1743.64817404747,3261.3769171237946,0.0
209,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,50176,0.9039143323898317,"[0, 0, 223, 223]",14712,135816,150528,9.77359693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,1516.467900276184,0.0
210,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,2,0.9039143323898317,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k2_eps_0.0004.vnnlib,1200.0,timeout False,-0.1056655049324035,3.0,5.464293003082275,1238.7039694786072,0.0
211,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,10,0.9039143323898317,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k10_eps_0.0004.vnnlib,1200.0,timeout False,-0.1056675016880035,3.0,489.38794708251953,1717.00558924675,0.0
212,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,20,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k20_eps_0.0004.vnnlib,1200.0,timeout False,-0.1056671738624572,3.0,742.4772951602936,2056.7609643936157,0.0
213,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,30,0.9039143323898317,"[0, 0, 223, 223]",9,150519,150528,0.0059789540816326,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k30_eps_0.0004.vnnlib,1200.0,timeout False,-0.1056718826293945,3.0,1047.4836919307709,2340.1149682998657,0.0
214,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,24,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k24_eps_0.0004.vnnlib,1200.0,timeout False,-0.1056683957576751,3.0,494.3638606071472,1731.469074010849,0.0
215,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,50,0.9039143323898317,"[0, 0, 223, 223]",15,150513,150528,0.0099649234693877,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50_eps_0.0004.vnnlib,1200.0,timeout False,-0.1056694090366363,3.0,1147.6528356075287,2669.0979132652283,0.0
216,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,196,0.9039143323898317,"[0, 0, 223, 223]",57,150471,150528,0.0378667091836734,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k196_eps_0.0004.vnnlib,1200.0,error,,,,,
217,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,784,0.9039143323898317,"[0, 0, 223, 223]",231,150297,150528,0.1534598214285714,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k784_eps_0.0004.vnnlib,1200.0,timeout False,-0.1058671772480011,3.0,1536.6256821155548,2773.4942486286163,0.0
218,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,12544,0.9039143323898317,"[0, 0, 223, 223]",3678,146850,150528,2.4433992346938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k12544_eps_0.0004.vnnlib,1200.0,timeout False,-0.1088634431362152,3.0,1698.3002700805664,3051.3841440677643,0.0
219,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,25088,0.9039143323898317,"[0, 0, 223, 223]",7356,143172,150528,4.886798469387755,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k25088_eps_0.0004.vnnlib,1200.0,timeout False,-0.1130756735801696,3.0,1768.0660586357117,3003.390383720398,0.0
220,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0004,50176,0.9039143323898317,"[0, 0, 223, 223]",14712,135816,150528,9.77359693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,1293.3373992443085,0.0
221,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,2,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k2_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056664586067199,3.0,870.8865501880646,2106.27663898468,0.0
222,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,10,0.9039143323898317,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k10_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056695878505706,3.0,1572.022738456726,2864.589875459671,0.0
223,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,20,0.9039143323898317,"[0, 0, 223, 223]",54,150474,150528,0.0358737244897959,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k20_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056742370128631,3.0,1933.0193877220152,3281.863128900528,0.0
224,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,30,0.9039143323898317,"[0, 0, 223, 223]",81,150447,150528,0.0538105867346938,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056790351867675,3.0,2335.365332365036,3851.444929122925,0.0
225,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,24,0.9039143323898317,"[0, 0, 223, 223]",66,150462,150528,0.0438456632653061,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k24_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056757569313049,3.0,1962.0435817241669,3195.620106220246,0.0
226,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,50,0.9039143323898317,"[0, 0, 223, 223]",135,150393,150528,0.0896843112244897,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k50_eps_0.0001.vnnlib,1200.0,timeout False,-0.1056947410106659,3.0,1454.1298463344574,2972.1881909370422,0.0
227,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,196,0.9039143323898317,"[0, 0, 223, 223]",531,149997,150528,0.3527582908163265,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k196_eps_0.0001.vnnlib,1200.0,timeout False,-0.1057677567005157,3.0,1617.860567569733,3133.063632249832,0.0
228,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,784,0.9039143323898317,"[0, 0, 223, 223]",2121,148407,150528,1.4090401785714286,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k784_eps_0.0001.vnnlib,1200.0,timeout False,-0.1060260832309722,3.0,1599.0061116218567,3120.355271577835,0.0
229,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,12544,0.9039143323898317,"[0, 0, 223, 223]",33954,116574,150528,22.55660076530612,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k12544_eps_0.0001.vnnlib,1200.0,sat True,,,,1238.1653652191162,0.0
230,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,25088,0.9039143323898317,"[0, 0, 223, 223]",67908,82620,150528,45.11320153061224,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k25088_eps_0.0001.vnnlib,1200.0,sat True,,,,1515.9667456150055,0.0
231,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,50176,0.9039143323898317,"[0, 0, 223, 223]",135816,14712,150528,90.22640306122447,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,1237.5440587997437,0.0
232,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,2,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k2_eps_0.0002.vnnlib,1200.0,timeout False,-0.1056664288043975,3.0,873.0116674900055,2393.5645570755005,0.0
233,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,10,0.9039143323898317,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k10_eps_0.0002.vnnlib,1200.0,timeout False,-0.1056727468967437,3.0,1580.40616106987,3097.3575310707092,0.0
234,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,20,0.9039143323898317,"[0, 0, 223, 223]",54,150474,150528,0.0358737244897959,fix_nonmask,,,,,,,,,
235,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,30,0.9039143323898317,"[0, 0, 223, 223]",81,150447,150528,0.0538105867346938,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k30_eps_0.0002.vnnlib,1200.0,error,,,,,
236,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,24,0.9039143323898317,"[0, 0, 223, 223]",66,150462,150528,0.0438456632653061,fix_nonmask,,,,,,,,,
237,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,50,0.9039143323898317,"[0, 0, 223, 223]",135,150393,150528,0.0896843112244897,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k50_eps_0.0002.vnnlib,1200.0,timeout False,-0.1057248413562774,3.0,1518.9934582710266,2755.005176782608,0.0
238,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,196,0.9039143323898317,"[0, 0, 223, 223]",531,149997,150528,0.3527582908163265,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k196_eps_0.0002.vnnlib,1200.0,timeout False,-0.1058762371540069,3.0,1674.233627796173,3014.0026586055756,0.0
239,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,784,0.9039143323898317,"[0, 0, 223, 223]",2121,148407,150528,1.4090401785714286,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k784_eps_0.0002.vnnlib,1200.0,timeout False,-0.1064010560512542,3.0,1605.4536623954773,3125.24547791481,0.0
240,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,12544,0.9039143323898317,"[0, 0, 223, 223]",33954,116574,150528,22.55660076530612,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k12544_eps_0.0002.vnnlib,1200.0,sat True,,,,1236.8188593387604,0.0
241,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,25088,0.9039143323898317,"[0, 0, 223, 223]",67908,82620,150528,45.11320153061224,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k25088_eps_0.0002.vnnlib,1200.0,sat True,,,,1517.0961980819702,0.0
242,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0002,50176,0.9039143323898317,"[0, 0, 223, 223]",135816,14712,150528,90.22640306122447,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,1333.18967962265,0.0
243,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,2,0.9039143323898317,"[0, 0, 223, 223]",6,150522,150528,0.0039859693877551,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k2_eps_0.0003.vnnlib,1200.0,timeout False,-0.1056677997112274,3.0,876.8845999240875,2169.4011714458466,0.0
244,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,10,0.9039143323898317,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k10_eps_0.0003.vnnlib,1200.0,timeout False,-0.1056751906871795,3.0,1700.6560139656067,2936.658166408539,0.0
245,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,20,0.9039143323898317,"[0, 0, 223, 223]",54,150474,150528,0.0358737244897959,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k20_eps_0.0003.vnnlib,1200.0,error,,,,,
